id,code,name,level,longitude,latitude
kMpUpvT7Fc4,PLT-KAM-MAPM,Mapillah MCHP,5,-13.032473,8.755732
FRd1J8po7Fz,KAM-SAM-MAPC,Mapotolon CHC,5,-13.270627999999999,9.049121999999999
ADhTKXWJ08O,BOM-MAR-MARC,Mara CHC,5,-12.245688,8.662968
FjMn4IARthl,TON-POL-MARM,Maraka MCHP,5,-11.987895,8.540799
YilyrvPvslG,KAR-SAL-MARM,Marcorba Loko MCHP,5,-12.202148999999999,9.356827
uCwWWjhMdMz,WAR-WAT-MARM,Margaret and Johnny MCHP,5,-13.046133,8.314468
UeSWHT072ZG,WAR-WAT-MHAH,Mariama Hassan Hospital,5,-13.069882999999999,8.321233
FbUmI0tKxxh,WAU-WE3-MAAL,Marie Stopes (Aberdeen Rd) Clinic,5,-13.267463999999999,8.486689
FUIM4U480Ht,WAU-WE3-MSRL,Marie Stopes (Ahmed Drive) Clinic,5,-13.267327,8.486555
r72f1JcrCKw,WAU-WE3-MSAL,Marie Stopes (Ahmed Drive) EPI Clinic,5,-13.267686,8.486422
wbXykAhRanj,KOI-WWY-MASL,Marie Stopes (Kabala) Clinic,5,-11.559655999999999,9.584968
ztQZrLMHT1y,BOO-KAK-MASL,Marie Stopes (Kakua) Clinic,5,-11.748920000000002,7.9853000000000005
Y0SgX0bcydY,KEN-KEC-MASL,Marie Stopes (Kenema City) Clinic,5,-11.187979,7.875341
SGMa0Y8K2wl,WAU-EA3-MARL,Marie Stopes (Kissy) Clinic,5,-13.190304999999999,8.469301999999999
MX32zVkZc6S,KON-KOC-MASL,Marie Stopes (Koidu) Clinic,5,-10.974677,8.641354999999999
CO8S46xURvW,BOM-MAK-MASL,Marie Stopes (Makarie) Clinic,5,-12.066362999999999,8.883505999999999
twVzY5aC2TD,WAU-WE1-MARL,Marie Stopes (Waterloo Street) Clinic,5,-13.267482999999999,8.486645
jSRMUmzcva4,WAU-CE1-MHBL,Marina House Birth Centre Clinic,5,-13.230001,8.482413
dpqD7Z72dSR,WAU-WE3-MARH,Mariposa Hospital,5,-13.273204999999999,8.446539
H5O7aLAP8ty,KAR-SAF-MARP,Maron CHP,5,-12.523945,8.938335
CrzwuxyLE3s,PLT-MAF-MARM,Maronko MCHP,5,-12.568900000000001,8.7344
DmdgYZ72dn7,TON-KHM-MARM,Marunia MCHP,5,-12.210410000000001,8.540651
aPanXIOInbq,BOM-PAK-MAPM,Masabong Pil MCHP,5,-12.002030000000001,8.699710999999999
znaQIiHAjvp,FAL-DEL-MASP,Masadu CHC,5,-10.74,9.36721
jIlFasrX3v9,TON-KHU-MASM,Masagbill MCHP,5,-12.070515,8.672424
U4ytoFIb59d,KAR-BUY-MASM,Masamboi MCHP,5,-12.441925999999999,8.875207
Kx8WZ3MfYn7,TON-KHR-MASH,Masanga Hospital,5,-11.837320000000002,8.75047
wQsG7TVvFIE,TON-KHR-MANM,Masanga MCHP,5,-11.837150000000001,8.75093
n3lVZjLvqEr,KAR-SEL-MASP,Masankorie CHP,5,-12.2806,9.44576
g7hZHpCTQT4,TON-TAN-MASM,Masankoro MCHP,5,-11.769990000000002,8.666209
CIUB5yjlJIT,BOM-SAF-MAHM,Maselleh MCHP,5,-12.0432,9.0166
RzgdOPPIalW,TON-YMM-MASP,Masengbeh CHP,5,-12.1355,8.35356
QLm4clqOFfc,TON-YMM-MASM,Maseperr MCHP,5,-12.075512999999999,8.450066999999999
KzHEKDmlbRi,PLT-KOY-MASC,Masiaka (Koya) CHC,5,-12.7499,8.491190000000001
R7il1Ve0eHX,TON-KUS-MASM,Masiaka (Kunike Sanda) MCHP,5,-11.46607,8.597154999999999
Xkx1OqOA357,PLT-MAS-MASC,Masimera CHC,5,-12.44968,8.644439
bSId9sI7IJz,TON-KUS-MAIC,Masingbi CHC,5,-11.47352,8.641924999999999
eDbTZkMUrYV,BOM-PAK-MASM,Masingbi Lol MCHP,5,-11.953194,8.780488
ux1chqHa8M1,TON-KHU-MAKM,Masoko MCHP,5,-12.0327,8.54315
IY0cZzVEaGs,BOM-MAK-MASC,Masongbo (Makarie) CHC,5,-12.108212,8.877505
ap2YIeIgimL,BOM-SAF-MASM,Masongbo Limba MCHP,5,-11.8873,8.9817
DAGBWbDSXPV,BOM-NGO-MASP,Masongbo Loko CHP,5,-12.159880000000001,8.97085
NwVh8AoRhbS,WAR-KOY-MASP,Masorie CHP,5,-12.941920000000001,8.314403
Vasb0ILjrMJ,BOM-BOM-MAYP,Masory CHP,5,-12.097437999999999,8.711727999999999
KNWQkyEEfk2,TON-KUB-MABM,Massaba MCHP,5,-11.656336999999999,8.573315
rvV3Y73WYuW,KON-NIM-MASM,Massabendu MCHP,5,-11.25106,8.69491
YOgrkNtlFFc,BON-KWA-MASP,Massah Kpoanguma CHP,5,-12.010665,7.317358
RTTv7rDqnt7,BOO-KAK-MASM,Massah Memorial Maternity MCHP,5,-11.705024,7.948544
XgIqPVZmHYn,KEN-NON-MASM,Massahun MCHP,5,-10.967917,8.051831
KZzX9cTND4r,PUJ-KPA-MASP,Massam CHC,5,-11.686174999999999,7.354931
GRkLD4weMC4,KAI-YAW-MASP,Massayeima CHP,5,-10.813744,8.255125
DRTLQGRfLNW,KAM-TON-MAHP,Masselleh CHP,5,-12.711038,9.215002
o293HoYA8sc,PLT-BUR-MAHM,Masseseh MCHP,5,-12.840029,8.860153
brfOQ6V3QWO,BOM-MAC-MAUL,Masuba Clinic,5,-12.0366,8.8914
hpEkFzhyFpF,PLT-LOK-MASP,Masulamani CHP,5,-13.208976999999999,8.841313
gpttavOo3AO,PLT-KOY-MAAP,Masumana CHP,5,-12.801,8.4898
eHmqs4KR5nd,TON-KAF-MAEM,Masumbrie CHC,5,-11.75449,8.819809
ZOoy2NY8O81,KAM-TON-MASP,Masunthun CHP,5,-12.689722999999999,9.165161
CkVyEYQeLoQ,WAR-WAT-MATM,Matainkay and Masantigie MCHP,5,-13.043368,8.362565
LTZkyRpOgCT,TON-YMB-MATM,Matawa MCHP,5,-12.307922999999999,8.353666
L0ihv8AhQDv,KAR-SAT-MATC,Mateboi CHC,5,-12.362710000000002,9.10374
Q5eireRnJmX,BOM-MAK-MATM,Mateneh MCHP,5,-12.263853,8.745916
wrLcrZUAdfa,TON-POL-MATM,Mathamp MCHP,5,-11.945120000000001,8.544694999999999
nvI42uVC2OU,PLT-LOK-MATM,Mathen MCHP,5,-13.153825999999999,8.702999
DMsnd9Es611,PLT-MAS-MATP,Mathineh CHP,5,-12.602362,8.537341999999999
TRf6vegeFYs,TON-KHM-MANM,Mathinkalol MCHP,5,-12.20475,8.502303
Xn3fvj31PMF,TON-YMM-MATC,Mathoir CHC,5,-12.415033,8.48221
SYtsw8K05JW,TON-KUS-MATM,Matholey MCHP,5,-11.42816,8.585125
ZvPakGCUIP5,TON-TAN-MAAM,Mathonkara MCHP,5,-11.81337,8.753767999999999
PhqeUPNThSc,TON-TAN-MATM,Mathufulie MCHP,5,-11.900639,8.634965
Wv3SzA1uPl8,KAM-MAG-MATM,Mathuraneh MCHP,5,-12.90604,9.068446
gJhb5397JLI,KAR-GOR-MATM,Matoto MCHP,5,-12.367780000000002,8.986044999999999
GU4s0WT5Gpu,TON-TAN-MATC,Matotoka CHC,5,-11.859181,8.657427
kPkeSdhtInz,BON-JON-MATC,Mattru CHC,5,-12.1739,7.605175999999999
AxXfABwn0Sd,BON-JON-MATH,Mattru UBC Hospital,5,-12.167330999999999,7.6051329999999995
Q0CpslhFL8F,BOO-TIK-MATM,Mattru on the Rail CHP,5,-11.788400000000001,7.9431
Y8jl01Wwkhs,PLT-KOY-MAWM,Mawoma MCHP,5,-12.733920000000001,8.462195
KNgDmDG5vvR,KAM-MAM-MAYM,Mayakie MCHP,5,-12.935808,8.902678
G8lmoEOGKam,TON-SIM-MAHM,Mayassoh MCHP,5,-11.836005,8.952601
pwnkzYInyDn,WAU-EA3-MAYM,Mayemi MCHP,5,-13.146837999999999,8.408420000000001
N83lfo4DxWC,TON-MAY-MAYP,Mayepoh CHC,5,-11.841880000000002,8.500702
XhJwV6xt7IF,PLT-MAS-MAOM,Mayola Lal Ratun MCHP,5,-12.314345999999999,8.572816999999999
HA4o3WMgBC6,KAR-SAL-MAYP,Mayolla CHP,5,-12.142398,9.424693999999999
P5anfziyC3A,PLT-MAS-MAYM,Mayombo MCHP,5,-12.467540999999999,8.484636
CI7uzH44TPl,TON-YMM-MAYM,Mayorgbor MCHP,5,-12.034613,8.373736
Ra6EKvY4Ztr,TON-KHU-MAYM,Mayossoh MCHP,5,-11.983030000000001,8.592009
QTAfXByPvX1,BON-DEM-MBAP,Mbaoma (Dema) CHP,5,-12.88686,7.610491
ouDVr95IHm0,KON-GBA-MBAP,Mbaoma (Gbane) CHP,5,-10.78593,8.42482
ba4mGgux8dB,BON-NON-BAOP,Mbaoma Kpengeh CHC,5,-12.228200000000001,7.431900000000001
A9MVWMOILZh,BON-SIT-MBOM,Mbokie MCHP,5,-12.616100000000001,7.636900000000001
nzn0MPTnxC5,KEN-DOD-MBOP,Mbowohun CHP,5,-11.21362,8.105629
mpyXU2cI4Uz,BOO-BAO-MBUM,Mbundorbu MCHP,5,-11.51102,7.923448
JR50qneMElV,WAR-WAT-MEDM,MedZain MCHP,5,-13.042477,8.336761
pAqDLBLTFfI,KAI-LUA-MENM,Mende Buima MCHP,5,-10.69387,8.198693
X4d50gy5XbU,MOY-BUM-MENM,Mende Town MCHP,5,-12.801330000000002,8.051252
yzBXL4an7Io,KEN-GAU-MENP,Mendekelema (Gaura) CHP,5,-10.976700000000001,7.765790999999999
t5yFJpVEem6,KAI-UPB-MENP,Mendekelema (Upper Bambara) CHP,5,-10.694633,8.097
ouYyKjLDDwo,BOO-TIK-MENP,Mendewa CHP,5,-11.74796,7.9348
DgaS3vFFCPy,BOO-TIK-MENL,Mendewa Layout CHC,5,-11.747921,7.934811
D8lcGSR5Fc1,BOO-BAG-MENM,Mendewa MCHP,5,-11.4844,8.1597
f75lxtJfw0r,KAM-MAG-MENM,Menicurve MCHP,5,-12.8594,9.0139
VuIh4mGTlKe,PLT-LOK-MENP,Menika CHP,5,-13.231890000000002,8.721623
ADKZlBUxt2Z,KEN-KOY-MENM,Menima MCHP,5,-11.341102,7.669626999999999
e4krvJyqbBx,WAU-WE3-MERL,Mercy Ships (Aberdeen Fistula Centre) Clinic,5,-13.288126,8.493932
Jx5dl3Fn9Fi,BOO-BOC-MERH,Mercy Ships (Bo City) Hospital,5,-11.737290000000002,7.976754
p7DavPpwBGN,WAR-YOR-METM,Metchen MCHP,5,-13.27311,8.429024
H2csR3kxCZ7,WAU-EA3-MCHL,Methodist Church Sierra Leone Clinic,5,-13.167356,8.442116
AVJUlL3vlGz,WAU-WE2-METL,Methodist Community Health CHP,5,-13.249170999999999,8.475173
QRZaNrI0vPN,BOO-BOC-MIDM,Mid Land MCHP,5,-11.768440000000002,7.9669989999999995
JSxEHEt9H2s,KAM-TON-MILP,Mile 14 CHP,5,-12.80333,9.236438
TwzkOmGfK8c,KAM-MAG-MILM,Mile 18 MCHP,5,-12.864930000000001,8.973944999999999
YCuIrm63rhs,PLT-KOY-MILP,Mile 38 CHC,5,-12.8542,8.4529
qrwsA7M0zJY,WAR-YOR-MILL,Milton Margai College (MMCET) Clinic,5,-13.284894,8.424472999999999
IZ7Q6z3Tr4W,BON-NON-MINP,Minah CHP,5,-12.26152,7.378608
YXXabb6dy93,BON-BEN-MINM,Mindohun MCHP,5,-12.319522,7.456072
VPjbFVuJdob,PLT-MAC-MINP,Minthomore CHP,5,-12.826395,9.013226
c3NPBXMimFD,BON-BEN-MODP,Mo-Davies CHP,5,-12.457886,7.446861999999999
sXqUAyYY02Q,BON-SIT-MOSP,Mo-Sandi CHP,5,-12.685803,7.637944999999999
rDPB2OqHMsG,BON-JON-MOSM,Mo-Savie MCHP,5,-12.211903,7.662643
m2DroQFsrFR,KAI-MAN-MOBC,Mobai CHC,5,-10.7542,7.9935
reQ66Iun28b,BON-YAW-MOBM,Mobefa MCHP,5,-12.173010000000001,7.499743
gD8wzfupctg,BOM-MAC-MODL,Modern Clinic,5,-12.045392,8.888148
QZoxN5Ro4Ut,PLT-KAF-MODC,Modia CHC,5,-13.223968999999999,8.641463
DhErZKRK5GQ,PLT-KAF-MGCL,Modia General Clinic,5,-13.224120000000001,8.641509
VkGyHjHVco3,KAM-MAG-MODM,Modia MCHP,5,-12.877590000000001,9.18865
tVj7coteQXw,MOY-KOW-MOFM,Mofombo MCHP,5,-11.896875999999999,8.136235
BpMQbpV34QZ,MOY-BUM-MOFM,Moforay MCHP,5,-12.68861,8.084283
MqjCaBtsr5I,MOY-DAS-MOGP,Mogbaske MCHP,5,-12.189950000000001,8.053587
hmQosKLG7Wq,MOY-RIB-MOGM,Mogbongisseh MCHP,5,-12.843414,8.177959
CX7ECPXGH3K,MOY-KAM-MOGM,Mogbuama MCHP,5,-11.89456,8.207002
b6oenQrr3Y6,BON-JON-MOGM,Mogbwe MCHP,5,-12.247245999999999,7.6684339999999995
tSQf5GL4zl1,BON-IMP-MOGC,Mogbwemo CHC,5,-12.31362,7.764861
AuoG08Ctb0p,MOY-UPB-MOGM,Mogomgbe MCHP,5,-12.136771,7.686687
ToPGGjq2S7f,BON-IMP-MOKM,Mokaba MCHP,5,-12.274083,7.664427
JZBsVaRZ2nr,MOY-KAR-MOAP,Mokaisnumana CHP,5,-12.819841,7.994
TL7BsbIP6ch,MOY-TIM-MOAM,Mokaiyamba MCHP,5,-12.69433,7.745648999999999
ep0TtGCKBqb,MOY-BUM-MOKM,Mokaiyegbeh MCHP,5,-12.727620000000002,8.038549
fOV8CDrmr1a,MOY-FAK-MOAM,Mokaley MCHP,5,-12.29348,8.297077999999999
K1jhusZOPg5,MOY-KAR-MOKP,Mokandoh CHP,5,-12.690704,7.8883469999999996
JZ31k6NhyDn,MOY-LOW-MOKC,Mokanji CHC,5,-12.1913,7.903252999999999
uL7dg5C15jw,MOY-BAG-MOKP,Mokassie MCHP,5,-12.411620000000001,8.002374
rPMeXnp8ewi,MOY-UPB-MOKC,Mokelleh CHC,5,-12.1338,7.751417999999999
TTEnjA8GWE7,BOO-BUM-MOMM,Mokoba MCHP,5,-11.94804,7.757949
zZT8zhMT1y0,MOY-KAR-MOOM,Mokobo MCHP,5,-12.645140000000001,7.954422999999999
XnuUyinN1sQ,MOY-KAR-MOKM,Mokongbetty MCHP,5,-12.768032999999999,8.000452
gkmrLiHe9Pc,MOY-RIB-MOKM,Mokorbu MCHP,5,-12.930790000000002,8.194362
ZLZ3B9Qc3ff,MOY-FAK-MOKM,Mokorewa MCHP,5,-12.248420000000001,8.169030000000001
uCN7w1FUZhI,MOY-LOW-MOKP,Mokotawa CHP,5,-12.190994,7.903250000000001
qWiYqJ372vP,MOY-TIM-MOKM,Mokpanabom MCHP,5,-12.7241,7.767795
n0dyKYSTioZ,BOO-BUM-MOKM,Mokpende MCHP,5,-11.94898,7.712834999999999
fRJTlzAV68y,BOO-BAR-MOMP,Momajo CHP,5,-11.938020000000002,7.575193
rTqESq4kdWp,KOI-SEN-MOMM,Momorimaria MCHP,5,-11.416838,9.615556999999999
R3LdwiBn4Ra,KEN-GOR-MONC,Mondema CHC,5,-11.43875,8.472712999999999
BdA8KcATmY9,MOY-UPB-MODP,Mondokoh MCHP,5,-12.232462,7.7623869999999995
EL3jmnVkTzP,BOO-VAL-MONC,Mongere CHC,5,-11.73465,8.3233
YmRQq7NKGP7,BON-JON-MONM,Mongerewa MCHP,5,-12.221276999999999,7.605194999999999
LdMDQQ3Tv9Q,FAL-MON-BENC,Mongo Bendugu CHC,5,-10.951,9.5321
Cw9efFlmLKY,FAL-DEL-MONP,Mongo Kamaron CHP,5,-10.869810000000001,9.345001
jW0eBl8fKgd,FAL-MON-KARM,Mongo Karifaia MCHP,5,-10.997219,9.631682
wVrtX0XuY2h,WAR-WAT-MONL,Monsignor Daniel Sullivan Health Clinic,5,-13.022260000000001,8.335927
y7dDUywueYw,MOY-KAR-MAPM,Mopaileh MCHP,5,-12.740019,7.877027999999999
aSibTUFJ6h8,KAI-LUA-MORP,Morfindor CHP,5,-10.598944999999999,8.320387
QKLEo8cDaam,BON-IMP-MORC,Moriba Town (Imperri) CHC,5,-12.2977,7.7936000000000005
lLqdQWoy6ZX,MOY-LOW-MORP,Moriba Town (Lower Banta) CHC,5,-12.294003,7.782502
gyVUbzQZvPA,KAM-SAM-MORM,Moribaya MCHP,5,-13.171259,9.017799
DbOpC8zLhh1,BOO-BOC-MORM,Morning Star CHP,5,-11.731990000000001,7.952147
jJZNdx4Ul1h,MOY-TIM-MOSM,Mosagbeh MCHP,5,-12.576220000000001,7.7959249999999995
mL7cg1XhhdZ,MOY-TIM-MOSP,Mosanda MCHP,5,-12.619482999999999,7.894558
Lxn0YLVBxf7,MOY-BUM-MOSP,Mosella CHP,5,-12.66899,8.295828
kawLZUp9RQP,MOY-BAG-MOSM,Mosenegor MCHP,5,-12.420390000000001,7.8696600000000005
dIqgdjht1Yv,MOY-LOW-MOSP,Mosenesie Junction CHP,5,-12.2689,7.837400000000001
AmSP4oWtT0v,MOY-KOR-MOSM,Mosongo MCHP,5,-12.056159,8.110228
zgh40LWUKjO,KON-NIO-MOTP,Motema CHC,5,-11.02246,8.611735999999999
VsDA5NtTDO7,MOY-RIB-MOIM,Motoni CHC,5,-12.79208,8.305513
DkFuI946twB,MOY-RIB-MOTM,Motonkoh MCHP,5,-12.84186,8.262588
vsaN0oZLhtO,MOY-BUM-MOTM,Motorbong MCHP,5,-12.833632999999999,8.120951999999999
PFzIfcTH6qu,BON-KPA-MOTC,Mottuo CHC,5,-12.047320000000001,7.613986
gfbiNANm5ve,MOY-KAI-MOYH,Moyamba Government Hospital,5,-12.433850000000001,8.159730000000001
EQnnw3Sqrif,MOY-FAK-MOYC,Moyamba Junction CHC,5,-12.216417,8.326577
WQUY9NznRlZ,MOY-KAI-MOYP,Moyamba Static 1 CHP,5,-12.433140000000002,8.148605
M4siQ2xuhwe,MOY-KAI-MOYM,Moyamba Static 2 CHC,5,-12.434242999999999,8.159786
whbbhHGlRlH,MOY-BUM-MOYP,Moyeamor CHP,5,-12.77391,8.074333
hxlOQgsOiX7,WAU-EA3-MOYC,Moyiba CHC,5,-13.2063,8.473112
KJ8Wg28Dd1R,MOY-FAK-MOYM,Moyollo MCHP,5,-12.35317,8.159043
Q9mVbFsxHj9,BON-JON-MOYM,Moyowa MCHP,5,-12.1005,7.644900000000001
TfnCexu6vfI,WAU-WE2-MUBL,Mubarak Clinic,5,-13.241024999999999,8.477164
H7UaiOenKNm,WAU-WE3-MURP,Murray Town (MI Room) CHC,5,-13.2622,8.48947
gqqUZTprWxy,WAU-WE3-MURC,Murray Town CHC,5,-13.264037,8.495152
uNGVLSaeDqj,FAL-DEM-MUSC,Musaia (Dembelia) CHC,5,-11.571111,9.755543
crMV8zRTr8A,PLT-LOK-MUSP,Musaia (Lokomasama) CHP,5,-13.189400000000001,8.7927
zGEb9KstVZa,WAR-YOR-MUTL,Mutual Faith Clinic,5,-13.274769,8.440510999999999
N1Lb3EyEqqH,WAU-WE2-NNLH,NACTIB New Life Hospital,5,-13.248007,8.472836
Gjz552C8Qk0,WAU-CE2-NAML,NASSIT Mobile Clinic,5,-13.235914,8.487117
aRhodREBRmP,BOO-BOC-NAFM,Nafaya MCHP,5,-11.732180000000001,7.944376999999999
lrw7z8CuNb5,KAI-DEA-NAGP,Nagbena CHP,5,-10.674175,7.928242
DFTgDT7duOj,KOI-SEN-NASL,Nasarah Clinic,5,-11.557158999999999,9.59609
MO94SfU8fZq,PUJ-SOR-NAVM,Navai MCHP,5,-11.485762999999999,7.170109
c1netFCKWF2,BOO-KAK-NDEM,Ndegbomie MCHP,5,-11.76138,7.969824999999999
mTmORJ3FViv,PUJ-MAK-NDOM,Ndombu MCHP,5,-11.261768,7.314305
Ar8MZ5E4LAi,BOO-KAK-NDUM,Nduvuibu MCHP,5,-11.72929,7.9823949999999995
zYdxdQdN4xN,BOO-BOC-NEEP,Needy CHC,5,-11.724,7.950093
LMuEMW6zZep,BOO-NIA-NENP,Nengbema CHP,5,-11.652870000000002,8.127103
vN5FV3u0Wwv,WAU-WE2-NEEP,New England CHP,5,-13.238977,8.469887
nRLwjPKH13H,TON-DAN-NEWP,New Ferengbeya CHP,5,-11.773530000000001,9.006694
RNjU4pN6uab,WAU-EA2-NEWL,New Harvest Clinic,5,-13.218117999999999,8.483120000000001
srUUbMUxryq,BOM-MAC-NEHH,New Hope Hospital,5,-12.029829,8.908211999999999
mdXvH5JIkcf,WAR-WAT-NEWM,New London MCHP,5,-13.148200000000001,8.384444
WR8bNQbLmrU,PLT-MAF-NEWP,New Maforki CHP,5,-12.762,8.747
X5KxV3braEy,BOO-BOC-NEWC,New Police Barracks CHC,5,-11.717170000000001,7.950442
YUQo6J51ivs,WAR-KOY-NEWC,Newton CHC,5,-13.021151,8.333933
D3Nb0dNS28i,KON-NIO-NGAM,Ngaiya MCHP,5,-11.03945,8.609537999999999
c24ypOOjin3,PUJ-PER-NGAM,Ngajubaoma/Missibu MCHP,5,-11.472650000000002,7.316052
yVSrSeEqEW4,BOO-BAG-NGAC,Ngalu CHC,5,-11.557350000000001,8.107520000000001
U7reGAEJCjy,PUJ-MAL-NGAM,Ngandorhun MCHP,5,-11.831230000000001,7.493409
vsNfZCt9KG6,BON-NON-NGAM,Ngaringa MCHP,5,-12.365219,7.373505
TzHla08rVQd,MOY-KAR-NGIM,Ngeihun (Kargboro) MCHP,5,-12.673190000000002,7.98948
rvphgxdAUQw,BOO-BAD-NGEC,Ngelehun (Badjia) CHC,5,-11.420190000000002,8.103755
iji7Ii4xVOP,KEN-NON-NGEM,Ngelehun (Nongowa) MCHP,5,-11.113,8.012500000000001
iRxihUnjQFt,BON-SIT-NGEP,Ngepay CHP,5,-12.752607,7.530429
bA39V6F4Puh,BON-BUM-NGEP,Ngepehun CHP,5,-11.942950000000002,7.369827
jjo08y2OidO,BON-BUM-NGEM,Ngessehun MCHP,5,-11.92956,7.504944999999999
vAoeZkRIlLO,MOY-BAG-NGIC,Ngiebu CHC,5,-12.463410000000001,7.927008
gANDIgFtEfe,KEN-GOR-NGIP,Ngiegboiye CHP,5,-11.519300000000001,8.509515
PjGV2V4V4rK,KEN-LOW-NGIC,Ngiehun (Lower Bambara) CHC,5,-11.085299,8.17594
WojHEpOygVv,KAI-LUA-NGIP,Ngiehun (Luawa) CHP,5,-10.647767,8.201044999999999
GL4lbnJwlyT,KEN-MAL-NGIP,Ngiehun Konjo CHP,5,-10.88504,8.262934999999999
Ge7zZ7uhtOZ,KEN-TUN-NGIP,Ngiewahun CHP,5,-11.201359,7.605525
CWlYZ1GzalJ,BOO-LUG-NGIM,Ngieyehun MCHP,5,-11.87123,7.6943909999999995
BQe14gbWRGL,KON-NIM-NGOP,Ngo Town CHP,5,-11.30771,8.573493
aDKIOiPyJOe,BOO-NIA-NGOM,Ngogbebu MCHP,5,-11.55062,8.214393
tVsmCUVfEjo,BOO-BUM-NGOC,Ngolahun (Bumpe Ngao) CHP,5,-12.12574,7.950018999999999
V79bPcepOT0,BOO-VAL-NGOP,Ngolahun Jabaty CHP,5,-11.598697999999999,8.220568
XAkxi0ZIIHf,KAI-PEB-NGOM,Ngolahun MCHP,5,-10.792580000000001,8.079733
xmljaylBFiD,BON-SOG-NGUM,Ngueh MCHP,5,-12.07277,7.475594
Rq0YrzABijG,BOO-BAR-NIAP,Niagorehun (Bargbo) CHP,5,-11.76828,7.681798
cmHvkvKnQL8,BOO-KOM-NIAM,Niagorehun (Komboya) MCHP,5,-11.482923999999999,8.237108
p8APIHe5Ujm,BOO-BUM-NIVM,Niagorehun Vaakie MCHP,5,-12.02632,7.9684159999999995
CARNEJwNz2F,KEN-NON-NIAM,Niahun Buima MCHP,5,-11.10167,7.989678
QrXxUQkAU0O,KAI-NJA-NIAP,Niahun Gbuyama CHP,5,-10.93701,8.063361
T7vS7oLA2iB,PUJ-MAL-NIAM,Nianyahun MCHP,5,-11.800089,7.459517
ZyKtTCEgBtn,BOO-JAI-NIAP,Niayahun CHP,5,-11.509751,7.825822
pgS5QQDSUwa,KEN-NON-NEKC,Niekabu CHC,5,-11.056837,7.924732
kSlAzC2rmUu,TON-SAM-NINM,Ninkikoro MCHP,5,-11.639375,8.991273
y0YPf0avQrV,KAI-NJA-NIXH,Nixon Hospital,5,-10.9489,8.0053
eeVXOQpDT5d,KAI-NJA-NIXC,Nixon Under Fives CHC,5,-10.9488,8.0054
LbDamdJ2rm9,BOO-BAD-NJGM,Njagbahun (Badjia) MCHP,5,-11.433995,8.149696
UFP3S7q9FNj,MOY-FAK-NJAM,Njagbahun (Fakunya) CHP,5,-12.283527999999999,8.261565
sFSewnSbDw5,KEN-LOW-NJAM,Njagbahun (Lower Bambara) MCHP,5,-11.058843,8.249210999999999
YFUZo0NR3g8,MOY-LOW-NJAM,Njagbahun (Lower Banta) MCHP,5,-12.273691999999999,7.915887
h5hydLkHBkr,KEN-GOR-NJAM,Njagbewema (Gorama Mende) MCHP,5,-11.325927,8.450369
koAm0fEY73r,KON-FIA-NJAC,Njagbwema (Fiama) CHC,5,-10.82337,8.627828
SBV6N3uFfFV,KON-GOR-NJAP,Njagbwema (Gorama Kono) CHP,5,-11.136637,8.354982999999999
PMW2x4yMHf2,KON-NIO-NJNC,Njagbwema (Nimikoro) CHC,5,-11.143490000000002,8.640863999999999
AyC7LP7YfmA,KON-NIO-NJNP,Njagbwema (Nimikoro) CHP,5,-11.145488,8.641024
ONMRsrAnJJI,BOO-KOM-NJAC,Njala (Komboya) CHC,5,-11.459430000000001,8.200548
SO8TwqRcowX,MOY-KOR-NJUC,Njala (Kori) CHC,5,-12.0716,8.1111
u1y9gcGfcFe,KON-NIO-NJAP,Njala (Nimikoro) CHC,5,-11.05394,8.5732
PO6eUJSPHgw,MOY-KOR-NJAH,Njala University Hospital,5,-12.071055,8.112573
FQQxEHKJ1DA,KAI-JAW-NJAP,Njala-Grima CHP,5,-10.899448,7.874372999999999
r6XG4nxlNxn,PUJ-BAR-NJAP,Njaluahun (Barri) CHP,5,-11.444663,7.392195
V6D9lmmcAoq,KEN-KOY-NJAM,Njaluahun (Koya) MCHP,5,-11.236440000000002,7.5505700000000004
Hre986zErT7,KAI-NJA-NJMH,Njaluahun Military Hospital,5,-10.85443,7.991090000000001
CmPvQaTybmw,MOY-KOW-NJAC,Njama (Kowa) CHC,5,-11.940978,8.082236
Gb8jUUTjgTC,KAI-MAL-NJAM,Njama (Malema) MCHP,5,-10.809332,7.8468919999999995
DxaAN6sPx2T,BOO-BAD-NJAM,Njandama MCHP,5,-11.4495,8.039634
M7fjS8bZlBH,WAU-WE3-NINL,No 9 Community Clinic,5,-13.2657,8.472947
YMoQQ8ROd6N,KEN-KEC-NONM,Nongowa Static MCHP,5,-11.185355999999999,7.874765999999999
qOcxfwuILdn,PLT-MAS-NONP,Nonkoba CHP,5,-12.580480000000001,8.593677999999999
ayJrkSafgiy,KAM-TON-NUMP,Numea CHP,5,-12.7188,9.264224
Ho7eFOcLWKp,KEN-KOY-NYAM,Nyandehun (Koya) MCHP,5,-11.247656,7.6088949999999995
eSdHHJ9rTVO,KAI-LUA-NYAP,Nyandehun (Luawa) CHP,5,-10.483475,8.204174
e68a0II41Rw,PUJ-MAL-NYNM,Nyandehun (Malen) MCHP,5,-11.759920000000001,7.5891
ZVZX4dL7IV1,PUJ-MAS-NYAM,Nyandehun (Mano Sakrim) MCHP,5,-11.709802999999999,7.2242869999999995
ZVA4WLAHjT6,KAI-NJA-NYAP,Nyandehun Nguvoihun CHP,5,-11.00078,7.919510000000001
